,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings,target
2195,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,13.0,1
2196,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10.0,1
2197,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9.0,2
2198,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8.0,0
2199,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8.0,2
2200,0.57,0.435,0.13,0.7535,0.349,0.1755,0.19399999999999998,10.0,0
2201,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205,17.0,1
2202,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063,9.0,0
2203,0.45,0.35,0.13,0.46,0.174,0.111,0.135,8.0,0
2204,0.24,0.18,0.055,0.0555,0.0235,0.013000000000000001,0.018000000000000002,4.0,2
2205,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,11.0,0
2206,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11.0,1
2207,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7.0,2
2208,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11.0,0
2209,0.685,0.505,0.19,1.5330000000000001,0.667,0.4055,0.41,10.0,0
2210,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,5.0,2
2211,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12.0,1
2212,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9.0,0
2213,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9.0,2
2214,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8.0,2
2215,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10.0,0
2216,0.56,0.45,0.16,0.922,0.43200000000000005,0.17800000000000002,0.26,15.0,0
2217,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11.0,1
2218,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8.0,1
2219,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7.0,0
2220,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,7.0,0
2221,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9.0,1
2222,0.38,0.29,0.1,0.237,0.10800000000000001,0.0395,0.08199999999999999,6.0,2
2223,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,9.0,1
2224,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,11.0,2
2225,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11.0,1
2226,0.57,0.455,0.155,0.8320000000000001,0.3585,0.174,0.27699999999999997,11.0,0
2227,0.47,0.38,0.125,0.4845,0.21100000000000002,0.1075,0.142,6.0,2
2228,0.705,0.53,0.17,1.564,0.612,0.39399999999999996,0.44,10.0,1
2229,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13.0,1
2230,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,16.0,0
2231,0.575,0.455,0.16,0.9895,0.495,0.195,0.24600000000000002,9.0,2
2232,0.645,0.51,0.155,1.5390000000000001,0.6405,0.3585,0.43,11.0,0
2233,0.25,0.18,0.06,0.073,0.027999999999999997,0.017,0.0225,5.0,2
2234,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8.0,2
2235,0.235,0.175,0.055,0.067,0.027000000000000003,0.0125,0.018000000000000002,6.0,2
2236,0.56,0.435,0.13,0.777,0.354,0.17300000000000001,0.222,9.0,2
2237,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19.0,0
2238,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16.0,1
2239,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8.0,2
2240,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16.0,1
2241,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7.0,2
2242,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9.0,0
2243,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9.0,2
2244,0.655,0.58,0.205,2.0805,0.9590000000000001,0.3415,0.601,17.0,0
2245,0.7,0.55,0.17,1.6840000000000002,0.7535,0.3265,0.32,11.0,1
2246,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13.0,2
2247,0.67,0.525,0.18,1.4915,0.728,0.34299999999999997,0.381,9.0,0
2248,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13.0,1
2249,0.43,0.345,0.115,0.4295,0.212,0.10800000000000001,0.109,8.0,2
2250,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4.0,2
2251,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10.0,0
2252,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4.0,2
2253,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139,7.0,2
2254,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9.0,0
2255,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9.0,0
2256,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12.0,0
2257,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4.0,2
2258,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12.0,1
2259,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8.0,0
2260,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154,7.0,2
2261,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10.0,0
2262,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,11.0,0
2263,0.52,0.395,0.125,0.6629999999999999,0.3005,0.131,0.1905,9.0,2
2264,0.705,0.55,0.17,1.219,0.6395,0.23600000000000002,0.301,9.0,1
2265,0.52,0.45,0.15,0.895,0.3615,0.18600000000000003,0.235,14.0,0
2266,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013000000000000001,4.0,2
2267,0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,10.0,0
2268,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,12.0,0
2269,0.495,0.38,0.12,0.474,0.19699999999999998,0.1065,0.1545,10.0,0
2270,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,10.0,1
2271,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15.0,1
2272,0.385,0.3,0.095,0.24,0.0885,0.059000000000000004,0.085,9.0,0
2273,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,4.0,2
2274,0.33,0.23,0.085,0.1695,0.079,0.026000000000000002,0.0505,6.0,2
2275,0.435,0.33,0.11,0.413,0.2055,0.096,0.096,6.0,2
2276,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11.0,1
2277,0.435,0.335,0.11,0.41100000000000003,0.2025,0.0945,0.1,7.0,2
2278,0.435,0.345,0.12,0.3215,0.13,0.055999999999999994,0.1185,7.0,2
2279,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9.0,1
2280,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23.0,0
2281,0.33,0.245,0.065,0.1445,0.057999999999999996,0.032,0.0505,6.0,2
2282,0.295,0.21,0.08,0.1,0.038,0.026000000000000002,0.031,8.0,2
2283,0.215,0.17,0.055,0.0605,0.0205,0.013999999999999999,0.02,6.0,2
2284,0.495,0.33,0.1,0.44,0.177,0.095,0.15,7.0,2
2285,0.45,0.35,0.135,0.56,0.231,0.13699999999999998,0.145,13.0,1
2286,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,11.0,0
2287,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9.0,2
2288,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999,12.0,1
2289,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11.0,0
2290,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8.0,2
2291,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8.0,0
2292,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11.0,1
2293,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6.0,2
2294,0.575,0.465,0.195,0.9965,0.41700000000000004,0.247,0.47,8.0,1
2295,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10.0,1
2296,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9.0,0
2297,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11.0,0
2298,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12.0,1
2299,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11.0,2
2300,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9.0,0
2301,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11.0,1
2302,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10.0,0
2303,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8.0,0
2304,0.51,0.405,0.12,0.61,0.22899999999999998,0.131,0.235,11.0,2
2305,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9.0,1
2306,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.0,1
2307,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11.0,1
2308,0.385,0.295,0.085,0.2535,0.10300000000000001,0.0575,0.085,7.0,2
2309,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,11.0,0
2310,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8.0,1
2311,0.58,0.46,0.14,0.8295,0.3915,0.165,0.23800000000000002,10.0,2
2312,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12.0,0
2313,0.675,0.55,0.19,1.551,0.7105,0.3685,0.41200000000000003,13.0,1
2314,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8.0,0
2315,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10.0,1
2316,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8.0,1
2317,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085,9.0,0
2318,0.525,0.4,0.14,0.6055,0.2605,0.10800000000000001,0.21,9.0,2
2319,0.35,0.26,0.09,0.195,0.0745,0.040999999999999995,0.0655,9.0,0
2320,0.54,0.455,0.14,0.972,0.419,0.255,0.26899999999999996,10.0,0
2321,0.62,0.465,0.145,0.9109999999999999,0.375,0.2145,0.278,10.0,0
2322,0.375,0.29,0.095,0.2875,0.12300000000000001,0.0605,0.08,6.0,2
2323,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11.0,1
2324,0.4,0.29,0.1,0.258,0.10400000000000001,0.059000000000000004,0.0815,7.0,2
2325,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11.0,1
2326,0.515,0.435,0.145,0.8815,0.292,0.20600000000000002,0.255,10.0,0
2327,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,5.0,2
2328,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,8.0,0
2329,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5.0,2
2330,0.46,0.35,0.12,0.515,0.22399999999999998,0.10800000000000001,0.1565,10.0,0
2331,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004,9.0,1
2332,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,7.0,2
2333,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14.0,1
2334,0.59,0.5,0.2,1.187,0.41200000000000003,0.2705,0.37,16.0,0
2335,0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7.0,0
2336,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12.0,1
2337,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,10.0,0
2338,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12.0,0
2339,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10.0,0
2340,0.38,0.29,0.085,0.2285,0.08800000000000001,0.0465,0.075,7.0,2
2341,0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10.0,1
2342,0.535,0.42,0.13,0.6990000000000001,0.3125,0.1565,0.2035,8.0,1
2343,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12.0,1
2344,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6.0,2
2345,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9.0,0
2346,0.68,0.58,0.2,1.787,0.585,0.45299999999999996,0.6,19.0,1
2347,0.405,0.3,0.09,0.26899999999999996,0.10300000000000001,0.067,0.11,6.0,2
2348,0.56,0.43,0.15,0.8745,0.45299999999999996,0.161,0.22,8.0,1
2349,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11.0,0
2350,0.435,0.335,0.11,0.38299999999999995,0.1555,0.0675,0.135,12.0,2
2351,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,9.0,1
2352,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135,9.0,2
2353,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12.0,2
2354,0.28,0.12,0.075,0.11699999999999999,0.0455,0.028999999999999998,0.0345,4.0,2
2355,0.575,0.47,0.155,1.1159999999999999,0.509,0.23800000000000002,0.34,10.0,1
2356,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15.0,0
2357,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9.0,0
2358,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9.0,2
2359,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10.0,0
2360,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11.0,0
2361,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11.0,0
2362,0.585,0.48,0.185,1.04,0.434,0.265,0.285,10.0,0
2363,0.55,0.38,0.165,1.205,0.5429999999999999,0.294,0.3345,10.0,1
2364,0.725,0.57,0.205,1.6195,0.7440000000000001,0.315,0.488,11.0,1
2365,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5.0,2
2366,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6.0,0
2367,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12.0,1
2368,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.0,1
2369,0.455,0.355,0.105,0.37200000000000005,0.138,0.0765,0.135,9.0,2
2370,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9.0,2
2371,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13.0,0
2372,0.605,0.48,0.17,1.1835,0.5820000000000001,0.2365,0.317,10.0,0
2373,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7.0,2
2374,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6.0,2
2375,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,6.0,2
2376,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10.0,1
2377,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8.0,2
2378,0.68,0.51,0.2,1.6075,0.7140000000000001,0.33899999999999997,0.4705,11.0,1
2379,0.52,0.4,0.145,0.7765,0.3525,0.1845,0.185,9.0,0
2380,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,10.0,0
2381,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19.0,1
2382,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13.0,1
2383,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,3.0,2
2384,0.27,0.2,0.08,0.1205,0.0465,0.027999999999999997,0.04,6.0,0
2385,0.26,0.2,0.065,0.096,0.044000000000000004,0.027000000000000003,0.03,6.0,0
2386,0.48,0.38,0.125,0.6245,0.3395,0.1085,0.1665,8.0,2
2387,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,7.0,2
2388,0.66,0.505,0.19,1.4385,0.6775,0.285,0.17800000000000002,11.0,0
2389,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7.0,2
2390,0.37,0.275,0.085,0.2405,0.10400000000000001,0.0535,0.07,5.0,1
2391,0.505,0.405,0.11,0.625,0.305,0.16,0.175,9.0,0
2392,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9.0,2
2393,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6.0,0
2394,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9.0,0
2395,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10.0,1
2396,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11.0,2
2397,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9.0,1
2398,0.495,0.375,0.14,0.494,0.18100000000000002,0.0975,0.191,8.0,2
2399,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11.0,0
2400,0.625,0.49,0.155,1.115,0.484,0.27699999999999997,0.3095,9.0,1
2401,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15.0,0
2402,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10.0,1
2403,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999,5.0,2
2404,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9.0,1
2405,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9.0,1
2406,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,15.0,0
2407,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8.0,1
2408,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17.0,0
2409,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12.0,2
2410,0.4,0.305,0.16,0.368,0.17300000000000001,0.0705,0.105,7.0,1
2411,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7.0,0
2412,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17.0,0
2413,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14.0,0
2414,0.61,0.475,0.155,1.168,0.5539999999999999,0.239,0.3295,10.0,0
2415,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6.0,2
2416,0.57,0.48,0.18,0.9395,0.39899999999999997,0.2,0.295,14.0,0
2417,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7.0,2
2418,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.11699999999999999,8.0,0
2419,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10.0,0
2420,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15.0,1
2421,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19.0,1
2422,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11.0,2
2423,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10.0,0
2424,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13.0,1
2425,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6.0,1
2426,0.55,0.435,0.165,0.804,0.34,0.19399999999999998,0.244,8.0,2
2427,0.395,0.295,0.1,0.293,0.14,0.062,0.08199999999999999,7.0,2
2428,0.66,0.525,0.16,1.2770000000000001,0.4975,0.319,0.39399999999999996,13.0,1
2429,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19.0,0
2430,0.165,0.12,0.05,0.021,0.0075,0.0045,0.013999999999999999,3.0,2
2431,0.675,0.505,0.16,1.5319999999999998,0.74,0.35700000000000004,0.3815,11.0,0
2432,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7.0,2
2433,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6.0,2
2434,0.3,0.22,0.065,0.1235,0.059000000000000004,0.026000000000000002,0.0315,5.0,2
2435,0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12.0,1
2436,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9.0,1
2437,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,9.0,0
2438,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10.0,0
2439,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10.0,1
2440,0.435,0.34,0.11,0.40700000000000003,0.1685,0.073,0.13,10.0,2
2441,0.72,0.55,0.205,2.165,1.1055,0.525,0.40399999999999997,10.0,0
2442,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,7.0,1
2443,0.52,0.38,0.125,0.5545,0.28800000000000003,0.1295,0.16699999999999998,8.0,2
2444,0.575,0.435,0.135,0.992,0.43200000000000005,0.2225,0.239,10.0,0
2445,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10.0,1
2446,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13.0,0
2447,0.455,0.33,0.1,0.37200000000000005,0.358,0.0775,0.11,8.0,2
2448,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10.0,1
2449,0.605,0.485,0.16,1.2009999999999998,0.41700000000000004,0.2875,0.38,9.0,1
2450,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765,8.0,2
2451,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11.0,1
2452,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5.0,1
2453,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10.0,0
2454,0.51,0.385,0.15,0.625,0.3095,0.11900000000000001,0.1725,8.0,2
2455,0.59,0.455,0.145,1.063,0.5155,0.2445,0.25,8.0,1
2456,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9.0,2
2457,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20.0,0
2458,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9.0,2
2459,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7.0,2
2460,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13.0,0
2461,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6.0,1
2462,0.45,0.345,0.135,0.44299999999999995,0.1975,0.0875,0.1175,14.0,2
2463,0.4,0.32,0.095,0.348,0.19399999999999998,0.053,0.087,6.0,2
2464,0.35,0.265,0.11,0.209,0.066,0.059000000000000004,0.075,9.0,2
2465,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10.0,0
2466,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8.0,0
2467,0.575,0.45,0.13,0.8145,0.40299999999999997,0.1715,0.213,10.0,2
2468,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7.0,2
2469,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10.0,1
2470,0.495,0.385,0.135,0.7090000000000001,0.21100000000000002,0.1375,0.262,12.0,0
2471,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13.0,1
2472,0.465,0.355,0.09,0.4325,0.2005,0.07400000000000001,0.1275,9.0,2
2473,0.595,0.47,0.155,1.2015,0.49200000000000005,0.3865,0.265,10.0,0
2474,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7.0,2
2475,0.56,0.445,0.15,0.8225,0.3685,0.187,0.23600000000000002,10.0,2
2476,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,12.0,0
2477,0.47,0.375,0.12,0.5805,0.266,0.0935,0.16899999999999998,8.0,0
2478,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9.0,2
2479,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,17.0,1
2480,0.55,0.425,0.14,0.9520000000000001,0.4895,0.1945,0.2185,7.0,1
2481,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10.0,1
2482,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9.0,0
2483,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9.0,0
2484,0.645,0.51,0.19,1.3630000000000002,0.573,0.36200000000000004,0.36,10.0,1
2485,0.59,0.475,0.155,0.857,0.35600000000000004,0.174,0.28,13.0,0
2486,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11.0,0
2487,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,10.0,1
2488,0.5,0.38,0.135,0.594,0.2945,0.10400000000000001,0.1565,9.0,2
2489,0.645,0.49,0.16,1.251,0.5355,0.3345,0.3165,9.0,0
2490,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8.0,2
2491,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,7.0,0
2492,0.59,0.485,0.205,1.2315,0.4525,0.23800000000000002,0.42,13.0,1
2493,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,17.0,1
2494,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8.0,2
2495,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12.0,0
2496,0.45,0.355,0.11,0.4585,0.19399999999999998,0.067,0.14,8.0,2
2497,0.585,0.45,0.125,0.8740000000000001,0.3545,0.2075,0.225,6.0,1
2498,0.315,0.23,0.07,0.16399999999999998,0.0625,0.04,0.045,6.0,2
2499,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7.0,2
2500,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7.0,0
2501,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9.0,1
2502,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,12.0,0
2503,0.395,0.29,0.095,0.319,0.138,0.08,0.08199999999999999,7.0,2
2504,0.29,0.205,0.07,0.0975,0.036000000000000004,0.019,0.035,8.0,2
2505,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15.0,1
2506,0.575,0.46,0.155,0.892,0.4415,0.17600000000000002,0.22,10.0,0
2507,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7.0,1
2508,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9.0,1
2509,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8.0,2
2510,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9.0,0
2511,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12.0,1
2512,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7.0,2
2513,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7.0,2
2514,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835,6.0,0
2515,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12.0,0
2516,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9.0,1
2517,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9.0,2
2518,0.375,0.3,0.1,0.2465,0.10400000000000001,0.0475,0.083,11.0,0
2519,0.51,0.4,0.14,0.8145,0.45899999999999996,0.1965,0.195,10.0,1
2520,0.29,0.225,0.075,0.152,0.071,0.059000000000000004,0.045,9.0,2
2521,0.485,0.375,0.11,0.46399999999999997,0.2015,0.09,0.149,8.0,2
2522,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,8.0,0
2523,0.62,0.48,0.165,1.0855,0.48100000000000004,0.2575,0.305,10.0,0
2524,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9.0,2
2525,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9.0,1
2526,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9.0,1
2527,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21.0,1
2528,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13.0,0
2529,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10.0,1
2530,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10.0,1
2531,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8.0,1
2532,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17.0,0
2533,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,4.0,2
2534,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10.0,1
